ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,ISO_codes,Samples_100,Samples_200
mud,Mundani,,5.666666667,9.916666667,mund1327,mnf,Niger-Congo,Benue-Congo,Bantoid,mnf,FALSE,FALSE
mug,Bargam,,-4.883333333,145.75,barg1252,mlp,Trans-New Guinea,,Madang,mlp,FALSE,FALSE
muh,Muher,,8.166666667,38.16666667,seba1251,sgw,Afro-Asiatic,,Semitic,sgw,FALSE,FALSE
mui,Muinane,,-1,-72.5,muin1242,bmr,Huitotoan,,Boran,bmr,FALSE,FALSE
mul,Mulao,,25,108,mula1253,mlm,Tai-Kadai,,Kam-Tai,mlm,FALSE,FALSE
mum,Mumuye,,9,11.66666667,nucl1240,mzm,Niger-Congo,Adamawa-Ubangi,Mumuye-Yandang,mzm,FALSE,FALSE
mun,Mundari,,23,84.66666667,mund1320,unr,Austro-Asiatic,,Munda,unr,FALSE,TRUE
muo,Muong,,20.5,105.0833333,muon1246,mtq,Austro-Asiatic,Mon-Khmer,Viet-Muong,mtq,FALSE,FALSE
mup,Mupun,,9.5,8.833333333,mwag1236,sur,Afro-Asiatic,Chadic,West Chadic,sur,FALSE,FALSE
mur,Mursi,,5.583333333,36.08333333,murs1242,muz,Eastern Sudanic,,Surmic,muz,FALSE,FALSE
mus,Mussau,,-1.45,149.6166667,muss1246,emi,Austronesian,Eastern Malayo-Polynesian,Oceanic,emi,FALSE,FALSE
mut,Mutsun,,36.83333333,-121.5,sout2986,css,Penutian,Utian,Costanoan,css,FALSE,FALSE
muu,Mundurukú,,-7,-58,mund1330,myu,Tupian,,Munduruku,myu,FALSE,FALSE
muy,Muyuw,,-9.083333333,152.75,muyu1244,myw,Austronesian,Eastern Malayo-Polynesian,Oceanic,myw,FALSE,FALSE
mwa,Martu Wangka,,-21.5,126,mart1256,mpj,Pama-Nyungan,,Western Pama-Nyungan,mpj,FALSE,FALSE
mwb,Manobo (Western Bukidnon),,7.666666667,124.75,west2555,mbb,Austronesian,,Greater Central Philippine,mbb,FALSE,FALSE
mwc,Mawchi,,21.33333333,73.66666667,mawc1242,mke,Indo-European,,Indic,mke,FALSE,FALSE
mwe,Mwera,,-9,39,mwer1248,mwe,Niger-Congo,Benue-Congo,Bantoid,mwe,FALSE,FALSE
mwl,Miwok (Lake),,38.91666667,-122.6666667,lake1258,lmw,Penutian,Utian,Miwok,lmw,FALSE,FALSE
mwn,Miwok (Northern Sierra),,38.33333333,-120.6666667,nort2968,nsq,Penutian,Utian,Miwok,nsq,FALSE,FALSE
mwo,Mwotlap,,-13.58333333,167.5833333,motl1237,mlv,Austronesian,Eastern Malayo-Polynesian,Oceanic,mlv,FALSE,FALSE
mwp,Miwok (Plains),,38,-121,plai1259,pmw,Penutian,Utian,Miwok,pmw,FALSE,FALSE
mxa,Mixtec (Atatlahuca),,17,-97.75,atat1238,mib,Oto-Manguean,,Mixtecan,mib,FALSE,FALSE
mxc,Mixtec (Chalcatongo),,17.05,-97.58333333,sanm1295,mig,Oto-Manguean,,Mixtecan,mig,TRUE,TRUE
mxe,Ifira-Mele,,-17.75,168.25,mele1250,mxe,Austronesian,Eastern Malayo-Polynesian,Oceanic,mxe,FALSE,FALSE
mxg,Mixtec (San Miguel el Grande),,17.05,-97.56666667,sanm1295,mig,Oto-Manguean,,Mixtecan,mig,FALSE,FALSE
mxj,Mixtec (Jicaltepec),,16.33333333,-98,pino1237,mio,Oto-Manguean,,Mixtecan,mio,FALSE,FALSE
mxl,Mixtec (Alacatlatzala),,17.25,-98.58333333,alac1244,mim,Oto-Manguean,,Mixtecan,mim,FALSE,FALSE
mxm,Mixtec (Molinos),,17,-97.58333333,sanm1295,mig,Oto-Manguean,,Mixtecan,mig,FALSE,FALSE
mxo,Mixtec (Ocotepec),,17.16666667,-97.75,ocot1243,mie,Oto-Manguean,,Mixtecan,mie,FALSE,FALSE
mxp,Mixtec (Peñoles),,17.08333333,-96.91666667,peno1244,mil,Oto-Manguean,,Mixtecan,mil,FALSE,FALSE
mxs,Mixtec (Silacayoapan),,17.5,-98.16666667,sila1250,mks,Oto-Manguean,,Mixtecan,mks,FALSE,FALSE
mxt,Mixtec (Ayutla),,16.91666667,-99.16666667,ayut1236,miy,Oto-Manguean,,Mixtecan,miy,FALSE,FALSE
mxu,Mixtec (Chayuco),,16.41666667,-97.83333333,chay1249,mih,Oto-Manguean,,Mixtecan,mih,FALSE,FALSE
mxx,Mixe (Ayutla),,17.08333333,-96.08333333,,mxp,Mixe-Zoque,,Mixe-Zoque,mxp,FALSE,FALSE
mxy,Mixtec (Yosondúa),,16.91666667,-97.58333333,yoso1239,mpm,Oto-Manguean,,Mixtecan,mpm,FALSE,FALSE
mxz,Mixtec (Coatzospan),,18.08333333,-96.58333333,coat1241,miz,Oto-Manguean,,Mixtecan,miz,FALSE,FALSE
mya,Ma'ya,,-1.25,130.9166667,maya1282,slz,Austronesian,Eastern Malayo-Polynesian,South Halmahera - West New Guinea,slz,FALSE,FALSE
myg,Mayogo,,3,29,mayo1261,mdm,Niger-Congo,Adamawa-Ubangi,Ubangi,mdm,FALSE,FALSE
myi,Mangarrayi,,-14.66666667,133.5,mang1381,mpc,Mangarrayi-Maran,,Mangarrayi,mpc,TRUE,TRUE
myk,Malay (Kuala Lumpur),,3.166666667,101.7,mala1479,zlm,Austronesian,,Malayo-Sumbawan,zlm,FALSE,FALSE
mym,Malayalam,,10,76.5,mala1464,mal,Dravidian,,Southern Dravidian,mal,FALSE,FALSE
myn,Ma'anyan,,-2,115,maan1238,mhy,Austronesian,,Barito,mhy,FALSE,FALSE
myo,Mayo,,26,-108,mayo1264,mfy,Uto-Aztecan,,Cahita,mfy,FALSE,FALSE
myr,Matsés,,-5.416666667,-73.25,mats1244,mcf,Panoan,,Panoan,mcf,FALSE,FALSE
myy,Mayi-Yapi,,-20,141,mayk1239,,Pama-Nyungan,,Northern Pama-Nyungan,,FALSE,FALSE
mzc,Mazatec (Chiquihuitlán),,17.75,-96.91666667,chiq1250,maq,Oto-Manguean,,Popolocan,maq,FALSE,FALSE
mzh,Mazatec (Huautla),,18.25,-96.83333333,huau1238,mau,Oto-Manguean,,Popolocan,mau,FALSE,FALSE
mzn,Mazanderani,,36.5,52,maza1291,mzn,Indo-European,,Iranian,mzn,FALSE,FALSE
naa,Neo-Aramaic (Amadiya),,37,43,chal1275,cld,Afro-Asiatic,,Semitic,cld,FALSE,FALSE
nab,Nabak,,-6.416666667,147,naba1256,naf,Trans-New Guinea,,Finisterre-Huon,naf,FALSE,FALSE
nad,Nadëb,,-1,-66.5,nade1244,mbj,Nadahup,,Nadahup,mbj,FALSE,FALSE
naf,Nafaanra,,8,-2.583333333,nafa1258,nfr,Niger-Congo,,Senufo,nfr,FALSE,FALSE
nag,Nagatman,,-3.75,141.5,yale1246,nce,Yale,,Yale,nce,FALSE,FALSE
nah,Nahali,,19.75,77.83333333,niha1238,nll,,,,nll,FALSE,FALSE
nai,Nanai,,49.5,137,nana1257,gld,Altaic,,Tungusic,gld,FALSE,FALSE
naj,Neo-Aramaic (Arbel Jewish),,36.3833,44,lish1245,aij,Afro-Asiatic,,Semitic,aij,FALSE,FALSE
nak,Nakanai,,-5.583333333,150.5833333,naka1262,nak,Austronesian,Eastern Malayo-Polynesian,Oceanic,nak,FALSE,FALSE
nal,Nalik,,-2.95,151.3333333,nali1244,nal,Austronesian,Eastern Malayo-Polynesian,Oceanic,nal,FALSE,FALSE
nam,Namia,,-3.833333333,141.75,nami1256,nnm,Sepik,,Yellow River,nnm,FALSE,FALSE
nan,Nandi,,0.25,35,nand1266,kln,Eastern Sudanic,,Nilotic,kln,FALSE,FALSE
nap,Neo-Aramaic (Persian Azerbaijan),,38,47,lish1246,trg,Afro-Asiatic,,Semitic,trg,FALSE,FALSE
nar,Nara (in Ethiopia),,15.08333333,37.58333333,nara1262,nrb,Eastern Sudanic,,Nara,nrb,FALSE,FALSE
nas,Nasioi,,-6.333333333,155.5833333,naas1242,nas,East Bougainville,,East Bougainville,nas,FALSE,FALSE
nat,Natchez,,31.75,-91.33333333,natc1249,ncz,,,,ncz,FALSE,FALSE
nau,Nauruan,,-0.5,166.9166667,naur1243,nau,Austronesian,Eastern Malayo-Polynesian,Oceanic,nau,FALSE,FALSE
nav,Navajo,,36.16666667,-108,nava1243,nav,Na-Dene,,Athapaskan,nav,FALSE,TRUE
nax,Naxi,,27.5,100,naxi1245,nxq,Sino-Tibetan,Tibeto-Burman,Naxi,nxq,FALSE,FALSE
nbb,Nambas (Big),,-16.08333333,167.2,bign1238,nmb,Austronesian,Eastern Malayo-Polynesian,Oceanic,nmb,FALSE,FALSE
nbd,Nubian (Dongolese),,18.25,30.75,kenu1236,dgl,Eastern Sudanic,,Nubian,dgl,FALSE,TRUE
nbe,Ngombe,,3,23,ngom1268,ngc,Niger-Congo,Benue-Congo,Bantoid,ngc,FALSE,FALSE
nbh,Ghulfan,,12,31,ghul1238,ghl,Eastern Sudanic,,Nubian,ghl,FALSE,FALSE
nbk,Natügu,,-10.78333333,165.8666667,natu1246,ntu,Austronesian,Eastern Malayo-Polynesian,Oceanic,ntu,FALSE,FALSE
nbm,Ngbaka (Ma'bo),,3.56,18.36,ngba1284,nbm,Niger-Congo,Adamawa-Ubangi,Ubangi,nbm,FALSE,FALSE
nbo,Nyambo,,-1,31.33333333,nyam1277,now,Niger-Congo,Benue-Congo,Bantoid,now,FALSE,FALSE
nbr,Ngäbere,,8.666666667,-82,ngab1239,gym,Chibchan,,Guaymiic,gym,FALSE,FALSE
nca,Nicobarese (Car),,9,93,carn1240,caq,Austro-Asiatic,Mon-Khmer,Nicobarese,caq,FALSE,FALSE
ncm,Ncàm,,9.333333333,0.666666667,ntch1242,bud,Niger-Congo,Gur,Northern-Central Gur,bud,FALSE,FALSE
ndb,Ndebele (in South Africa),,-25.33333333,29,sout2808,nbl,Niger-Congo,Benue-Congo,Bantoid,nbl,FALSE,FALSE
nde,Nande,,-0.083333333,29.16666667,nand1264,nnb,Niger-Congo,Benue-Congo,Bantoid,nnb,FALSE,FALSE
ndg,Ndogo,,7.75,27,ndog1248,ndz,Niger-Congo,Adamawa-Ubangi,Ubangi,ndz,FALSE,FALSE
ndi,Ngbandi,,3.75,22,,,Niger-Congo,Adamawa-Ubangi,Ubangi,nbw ngb,FALSE,FALSE
ndj,Ndjébbana,,-12.16666667,134.1166667,djee1236,djj,Mangrida,,Ndjébbana,djj,FALSE,FALSE
ndo,Ndonga,,-18,17,ndon1254,ndo,Niger-Congo,Benue-Congo,Bantoid,ndo,FALSE,FALSE
ndr,Nadroga,,-18.08333333,177.4166667,fiji1243,fij,Austronesian,Eastern Malayo-Polynesian,Oceanic,fij,FALSE,FALSE
ndt,Ndut,,14.91666667,-16.91666667,ndut1239,ndv,Niger-Congo,Atlantic,Cangin,ndv,FALSE,FALSE
ndu,Ndumu,,-1.666666667,13.58333333,ndum1239,nmd,Niger-Congo,Benue-Congo,Bantoid,nmd,FALSE,FALSE
ndy,Ndyuka,,4.5,-54.5,ndyu1242,djk,other,,Creoles and Pidgins,djk,FALSE,TRUE
ned,Nederlandse Gebarentaal,,52.25,5.5,dutc1253,dse,other,,Sign Languages,dse,FALSE,FALSE
neg,Negidal,,53,139,negi1245,neg,Altaic,,Tungusic,neg,FALSE,FALSE
neh,Nehan,,-4.5,154.2,neha1247,nsn,Austronesian,Eastern Malayo-Polynesian,Oceanic,nsn,FALSE,FALSE
nel,Nelemwa,,-20.25,164.0833333,kuma1276,nee,Austronesian,Eastern Malayo-Polynesian,Oceanic,nee,FALSE,FALSE
nen,Nenets (Forest),,69,72,nene1249,yrk,Uralic,,Samoyedic,yrk,FALSE,TRUE
nep,Nepali,,28,85,nepa1252,nep,Indo-European,,Indic,nep,FALSE,FALSE
nev,Nevome,,31,-112.5,toho1245,ood,Uto-Aztecan,,Tepiman,ood,FALSE,FALSE
new,Newari (Kathmandu),,27.66666667,85.5,newa1246,new,Sino-Tibetan,Tibeto-Burman,Mahakiranti,new,FALSE,FALSE
ney,Neyo,,5,-6,neyo1238,ney,Niger-Congo,,Kru,ney,FALSE,FALSE
nez,Nez Perce,,46,-116,nezp1238,nez,Penutian,,Sahaptian,nez,FALSE,TRUE
nga,Nganasan,,71,93,ngan1291,nio,Uralic,,Samoyedic,nio,FALSE,FALSE
ngb,Ngbaka (Minagende),,3.5,20,ngba1285,nga,Niger-Congo,,Gbaya-Manza-Ngbaka,nga,FALSE,FALSE
ngd,Ngad'a,,-8.833333333,121,ngad1261,nxg,Austronesian,,Central Malayo-Polynesian,nxg,FALSE,FALSE
nge,Ngemba,,6.2,10,ngem1255,nge,Niger-Congo,Benue-Congo,Bantoid,nge,FALSE,FALSE
ngg,Ngan'gityemerri,,-14.25,130.4166667,nang1259,nam,Southern Daly,,Ngankikurungkurr,nam,FALSE,FALSE
ngi,Ngiyambaa,,-31.75,145.5,wang1291,wyb,Pama-Nyungan,,Southeastern Pama-Nyungan,wyb,TRUE,TRUE
ngj,Ngadjumaja,,-32.33333333,123.8333333,ngad1258,nju,Pama-Nyungan,,Western Pama-Nyungan,nju,FALSE,FALSE
ngk,Ngankikurungkurr,,-14,130.5,nang1259,nam,Southern Daly,,Ngankikurungkurr,nam,FALSE,FALSE
ngl,Ngalakan,,-14.25,134,ngal1293,nig,Gunwinyguan,Gunwinyguan,Ngalakan,nig,FALSE,FALSE
ngm,Ngambay,,8.666666667,16,ngam1268,sba,Central Sudanic,,Bongo-Bagirmi,sba,FALSE,FALSE
ngn,Ngandi,,-13.83333333,135,ngan1295,nid,Gunwinyguan,Gunwinyguan,Ngandi,nid,FALSE,FALSE
ngo,Ngoni,,-11,36,ngon1269,ngo,Niger-Congo,Benue-Congo,Bantoid,ngo,FALSE,FALSE
ngr,Ngarinyeri,,-36,140,narr1259,nay,Pama-Nyungan,,Southeastern Pama-Nyungan,nay,FALSE,FALSE
ngt,Naga (Tangkhul),,25,94.5,tang1336,nmf,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,nmf,FALSE,FALSE
ngu,Nguna,,-16.91666667,168.5,nort2836,llp,Austronesian,Eastern Malayo-Polynesian,Oceanic,llp,FALSE,FALSE
ngw,Ngawun,,-19,141.5,ngaw1240,nxn,Pama-Nyungan,,Northern Pama-Nyungan,nxn,FALSE,FALSE
ngy,Ngarinyman,,-16.5,130.5,ngar1235,nbj,Pama-Nyungan,,Western Pama-Nyungan,nbj,FALSE,FALSE
ngz,Ngizim,,12.08333333,10.91666667,ngiz1242,ngi,Afro-Asiatic,Chadic,West Chadic,ngi,FALSE,FALSE
nha,Nhanda,,-27,114.1666667,nhan1238,,Pama-Nyungan,,Western Pama-Nyungan,,FALSE,FALSE
nhc,Nahuatl (Central),,19,-98.25,cent2132,nhn,Uto-Aztecan,,Aztecan,nhn,FALSE,FALSE
nhh,Nahuatl (Huasteca),,22,-99,huas1257,,Uto-Aztecan,,Aztecan,nhe nhw,FALSE,FALSE
nhm,Nahuatl (Michoacán),,18.5,-103,mich1245,ncl,Uto-Aztecan,,Aztecan,ncl,FALSE,FALSE
nhn,Nahuatl (North Puebla),,20,-98.25,nort2957,ncj,Uto-Aztecan,,Aztecan,ncj,FALSE,FALSE
nhp,Nahuatl (Pochutla),,15.75,-96.5,poch1244,,Uto-Aztecan,,Aztecan,,FALSE,FALSE
nht,Nahuatl (Tetelcingo),,19.66666667,-99,tete1251,nhg,Uto-Aztecan,,Aztecan,nhg,FALSE,TRUE
nhu,Nahuatl (Huauchinango),,20.16666667,-98.08333333,,,Uto-Aztecan,,Aztecan,,FALSE,FALSE
nhx,Nahuatl (Xalitla),,18,-99.5,guer1241,ngu,Uto-Aztecan,,Aztecan,ngu,FALSE,FALSE
nia,Nias,,1,97.75,nias1242,nia,Austronesian,,Northwest Sumatra-Barrier Islands,nia,FALSE,FALSE
nic,Nicobarese,,7,93.83333333,cent1990,ncb,Austro-Asiatic,Mon-Khmer,Nicobarese,ncb,FALSE,FALSE
nif,Niuafo'ou,,-15.56666667,-175.6166667,niua1240,num,Austronesian,Eastern Malayo-Polynesian,Oceanic,num,FALSE,FALSE
nih,Nihon Shuwa (Japanese Sign Language),,36,139,japa1238,jsl,other,,Sign Languages,jsl,FALSE,FALSE
nim,Nimboran,,-2.5,140.1666667,nucl1633,nir,,,,nir,FALSE,FALSE
nin,Ningil,,-3.5,142.25,ning1273,niz,Torricelli,,Wapei-Palei,niz,FALSE,FALSE
nis,Nyishi,,27.5,93.5,nyis1236,njz,Sino-Tibetan,Tibeto-Burman,Tani,njz,FALSE,FALSE
nit,Nitinaht,,48.66666667,-124.75,diti1235,dtd,Wakashan,,Southern Wakashan,dtd,FALSE,FALSE
niu,Niuean,,-19.05,-170.1166667,niue1239,niu,Austronesian,Eastern Malayo-Polynesian,Oceanic,niu,FALSE,FALSE
niv,Nivkh,,53.33333333,142,gily1242,niv,,,,niv,FALSE,TRUE
nju,Nyungar,,-33.75,122,nyun1247,nys,Pama-Nyungan,,Western Pama-Nyungan,nys,FALSE,FALSE
nkb,Ngalkbun,,-13.5,134.8333333,ngal1292,ngk,Gunwinyguan,Gunwinyguan,Gunwinygic,ngk,FALSE,FALSE
nke,Nkem,,6.583333333,8.583333333,nkem1242,isi,Niger-Congo,Benue-Congo,Bantoid,isi,FALSE,FALSE
nkk,Nakkara,,-12.11666667,134.4166667,naka1260,nck,Mangrida,,Nakkara,nck,FALSE,FALSE
nkn,Nkonya,,7.166666667,0.25,nkon1245,nko,Niger-Congo,,Kwa,nko,FALSE,FALSE
nko,Nkore-Kiga,,-0.916666667,29.83333333,chig1238,cgg,Niger-Congo,Benue-Congo,Bantoid,cgg,FALSE,TRUE
nkr,Nukuoro,,3.833333333,154.9166667,nuku1260,nkr,Austronesian,Eastern Malayo-Polynesian,Oceanic,nkr,FALSE,FALSE
nkt,Nyah Kur (Tha Pong),,15.66666667,101.6666667,nyah1250,cbn,Austro-Asiatic,Mon-Khmer,Monic,cbn,FALSE,FALSE
nku,Nubian (Kunuz),,23,33,kenu1236,xnz,Eastern Sudanic,,Nubian,xnz,FALSE,FALSE
nlr,Ngarla,,-20,119,ngar1286,nrk,Pama-Nyungan,,Western Pama-Nyungan,nrk,FALSE,FALSE
nlu,Ngarluma,,-20.83333333,117.5,ngar1287,nrl,Pama-Nyungan,,Western Pama-Nyungan,nrl,FALSE,FALSE
nly,Nyamal,,-21,119,nyam1271,nly,Pama-Nyungan,,Western Pama-Nyungan,nly,FALSE,FALSE
nma,Naga (Mao),,25.5,94.33333333,maon1238,nbi,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,nbi,FALSE,FALSE
nmb,Nambikuára (Southern),,-14,-59.5,sout2994,nab,Nambikuaran,,Nambikuaran,nab,FALSE,FALSE
nmd,Samo,,-6.166666667,142.25,samo1303,smq,East Strickland,,East Strickland,smq,FALSE,FALSE
nmi,Nahuatl (Mecayapan Isthmus),,18.25,-94.83333333,isth1242,nhx,Uto-Aztecan,,Aztecan,nhx,FALSE,FALSE
nmm,Manange,,28.58333333,84,mana1288,nmm,Sino-Tibetan,Tibeto-Burman,Bodic,nmm,FALSE,FALSE
nmp,Nahuatl (Milpa Alta),,19.25,-99.16666667,,,Uto-Aztecan,,Aztecan,,FALSE,FALSE
nnc,Nancowry,,8.05,93.5,cent1990,ncb,Austro-Asiatic,Mon-Khmer,Nicobarese,ncb,FALSE,FALSE
nnd,Nend,,-5,144.9166667,nend1239,anh,Trans-New Guinea,,Madang,anh,FALSE,FALSE
nne,Nengone,,-21.5,168,neng1238,nen,Austronesian,Eastern Malayo-Polynesian,Oceanic,nen,FALSE,FALSE
nng,Nyanga,,-1.25,28.16666667,nyan1304,nyj,Niger-Congo,Benue-Congo,Bantoid,nyj,FALSE,FALSE
nnk,Nankina,,-5.783333333,146.45,nank1250,nnk,Trans-New Guinea,,Finisterre-Huon,nnk,FALSE,FALSE
nnm,Nanumea,,-5.666666667,176.1166667,tuva1244,tvl,Austronesian,Eastern Malayo-Polynesian,Oceanic,tvl,FALSE,FALSE
nnn,Nuni (Northern),,12.16666667,-3,nort2784,nuv,Niger-Congo,Gur,Southern-Central Gur,nuv,FALSE,FALSE
nnt,Nanticoke,,38,-76.25,nant1249,nnt,Algic,,Algonquian,nnt,FALSE,FALSE
nob,Nobiin,,21,31,nobi1240,fia,Eastern Sudanic,,Nubian,fia,FALSE,FALSE
noc,Nocte,,27,95.5,noct1238,njb,Sino-Tibetan,Tibeto-Burman,Northern Naga,njb,FALSE,FALSE
nog,Noghay,,44,46,noga1249,nog,Altaic,,Turkic,nog,FALSE,FALSE
nok,Noghay (Karagash),,47.5,47.25,noga1249,nog,Altaic,,Turkic,nog,FALSE,FALSE
nom,Nomatsiguenga,,-11.66666667,-74.5,noma1263,not,Arawakan,,Pre-Andine Arawakan,not,FALSE,FALSE
non,Noni,,6.416666667,10.58333333,noon1243,nhu,Niger-Congo,Benue-Congo,Bantoid,nhu,FALSE,FALSE
noo,Noon,,14.83333333,-16.83333333,noon1242,snf,Niger-Congo,Atlantic,Cangin,snf,FALSE,FALSE
nor,Norwegian,,61,8,norw1259,nob,Indo-European,,Germanic,nob,FALSE,FALSE
npa,Nahuatl (Pajapan),,18.25,-94.75,isth1241,nhp,Uto-Aztecan,,Aztecan,nhp,FALSE,FALSE
nph,Nar-Phu,,28.66666667,84.25,narp1239,npa,Sino-Tibetan,Tibeto-Burman,Bodic,npa,FALSE,FALSE
npi,Nigerian Pidgin,,6.5,3.333333333,nige1257,pcm,other,,Creoles and Pidgins,pcm,FALSE,FALSE
npn,Naga Pidgin,,25.66666667,94,naga1394,nag,other,,Creoles and Pidgins,nag,FALSE,FALSE
npu,Napu,,-1.333333333,120.4166667,napu1241,npy,Austronesian,,Celebic,npy,FALSE,FALSE
nrg,Nanerge,,11.75,-5,nane1238,sen,Niger-Congo,,Senufo,sen,FALSE,FALSE
nrm,Narom,,4.416666667,114,naro1251,nrm,Austronesian,,North Borneo,nrm,FALSE,FALSE
nro,Nharo,,-22.33333333,20.5,naro1249,nhr,Khoe-Kwadi,,Khoe-Kwadi,nhr,FALSE,FALSE
nse,Nsenga,,-14.5,30.83333333,nsen1242,nse,Niger-Congo,Benue-Congo,Bantoid,nse,FALSE,FALSE
nsg,Nisgha,,55,-130,nisg1240,ncg,Penutian,,Tsimshianic,ncg,FALSE,FALSE
nsk,Naskapi,,56,-70,nask1242,nsk,Algic,,Algonquian,nsk,FALSE,FALSE
nsn,Nisenan,,39,-121,nise1244,nsz,Penutian,,Maiduan,nsz,FALSE,FALSE
nsy,Neo-Aramaic (Assyrian),,36,41,assy1241,aii,Afro-Asiatic,,Semitic,aii,FALSE,FALSE
nsz,Nahuatl (Sierra de Zacapoaxtla),,19.58333333,-97.33333333,high1278,azz,Uto-Aztecan,,Aztecan,azz,FALSE,FALSE
nte,Norsk Tegnspråk,,61,9,norw1255,nsl,other,,Sign Languages,nsl,FALSE,FALSE
nti,Ngiti,,1.333333333,30.25,ngit1239,niy,Central Sudanic,,Lendu,niy,FALSE,TRUE
ntj,Ngaanyatjarra,,-26,126.5,ngaa1240,ntj,Pama-Nyungan,,Western Pama-Nyungan,ntj,FALSE,FALSE
ntn,Nateni,,10.5,1.166666667,nate1242,ntm,Niger-Congo,Gur,Northern-Central Gur,ntm,FALSE,FALSE
nto,Ntomba,,-2,18.33333333,ntom1248,nto,Niger-Congo,Benue-Congo,Bantoid,nto,FALSE,FALSE
ntu,Nenets,,70,76,nene1249,yrk,Uralic,,Samoyedic,yrk,FALSE,FALSE
nua,Nuaulu,,-3.25,129.1666667,nuau1240,,Austronesian,,Central Malayo-Polynesian,nni nxl,FALSE,FALSE
nub,Nubi,,0.666666667,32.08333333,nubi1253,kcn,other,,Creoles and Pidgins,kcn,FALSE,FALSE
nue,Nuer,,8.333333333,32,nuer1246,nus,Eastern Sudanic,,Nilotic,nus,FALSE,FALSE
nug,Nunggubuyu,,-13.75,135.6666667,nung1290,nuy,Gunwinyguan,Gunwinyguan,Nunggubuyu,nuy,FALSE,TRUE
nuk,Nukak,,2.5,-71.5,nuka1242,mbr,Cacua-Nukak,,Cacua-Nukak,mbr,FALSE,FALSE
nun,Nung (in Vietnam),,21.91666667,106.4166667,nung1283,nut,Tai-Kadai,,Kam-Tai,nut,FALSE,FALSE
nup,Nupe,,9.166666667,5.416666667,nupe1254,nup,Niger-Congo,Benue-Congo,Nupoid,nup,FALSE,FALSE
nus,Nusu,,26.75,99,nusu1239,nuf,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,nuf,FALSE,FALSE
nuu,Nuuchahnulth,,49.66666667,-126.6666667,noot1239,noo,Wakashan,,Southern Wakashan,noo,FALSE,FALSE
nvs,Nivkh (South Sakhalin),,47,142.5,gily1242,niv,Nivkh,,Nivkh,niv,FALSE,FALSE
nwd,Newar (Dolakha),,27.33333333,86,newa1246,new,Sino-Tibetan,Tibeto-Burman,Mahakiranti,new,FALSE,FALSE
nya,Nyawaygi,,-19,146.1666667,nyaw1247,nyt,Pama-Nyungan,,Northern Pama-Nyungan,nyt,FALSE,FALSE
nyg,Nyangi,,3.416666667,33.58333333,nyan1313,nyp,Eastern Sudanic,,Kuliak,nyp,FALSE,FALSE
nyh,Nyiha,,-10,33,nyih1240,nih,Niger-Congo,Benue-Congo,Bantoid,nih,FALSE,FALSE
nyi,Nyimang,,12.16666667,29.33333333,amas1236,nyi,Eastern Sudanic,,Nyimang,nyi,FALSE,FALSE
nyk,Nyamkad,,32,78.5,tukp1239,tpq,Sino-Tibetan,Tibeto-Burman,Bodic,tpq,FALSE,FALSE
nyl,Nyelâyu,,-20.33333333,164.3333333,nyal1254,yly,Austronesian,Eastern Malayo-Polynesian,Oceanic,yly,FALSE,FALSE
nym,Nyamwezi,,-5,33,nyam1276,nym,Niger-Congo,Benue-Congo,Bantoid,nym,FALSE,FALSE
nyn,Nyigina,,-18,124.3333333,nyig1240,nyh,Nyulnyulan,,Nyulnyulan,nyh,FALSE,FALSE
nyr,Nyangumarda,,-20,121,nyan1301,nna,Pama-Nyungan,,Western Pama-Nyungan,nna,FALSE,FALSE
nyu,Nyulnyul,,-17,122.8333333,nyul1247,nyv,Nyulnyulan,,Nyulnyulan,nyv,FALSE,FALSE
nza,Nzakara,,5,23,nzak1247,nzk,Niger-Congo,Adamawa-Ubangi,Ubangi,nzk,FALSE,FALSE
nze,Naga (Zeme),,25.16666667,93.5,zeme1240,nzm,Sino-Tibetan,Tibeto-Burman,Kuki-Chin,nzm,FALSE,FALSE
nzs,New Zealand Sign Language,,-43,172,newz1236,nzs,other,,Sign Languages,nzs,FALSE,FALSE
obg,Ogbronuagum,,4.75,6.866666667,ogbr1243,ogu,Niger-Congo,Benue-Congo,Cross River,ogu,FALSE,FALSE
obk,Obokuitai,,-3,138,obok1239,afz,Lakes Plain,,Lakes Plain,afz,FALSE,FALSE
obo,Obolo,,4.583333333,7.833333333,obol1243,ann,Niger-Congo,Benue-Congo,Cross River,ann,FALSE,FALSE
oca,Ocaina,,-2.75,-71.75,ocai1244,oca,Huitotoan,,Huitoto,oca,FALSE,FALSE
occ,Occitan,,44,2,occi1239,oci,Indo-European,,Romance,oci,FALSE,FALSE
ocu,Ocuilteco,,18.91666667,-99.66666667,atzi1235,ocu,Oto-Manguean,,Matlatzincan,ocu,FALSE,FALSE
ogb,Ogbia,,4.666666667,6.25,ogbi1239,ogb,Niger-Congo,Benue-Congo,Cross River,ogb,FALSE,FALSE
oi,Oi,,14.83333333,107.1666667,oyyy1238,oyb,Austro-Asiatic,Mon-Khmer,Bahnaric,oyb,FALSE,FALSE
oir,Oirat,,37.5,93,kalm1243,xal,Altaic,,Mongolic,xal,FALSE,FALSE
